,country,description,designation,points,price,province,region_1,title,variety,winery,year,location,avg_temp,range_temp,stdv_temp,avg_precip,range_precip,stdv_precip,lat,lng,elevation,review_length,abv,bottle_size,category,importer
219,United States of America,"This is a good, dry Pinot Grigio, offering consumers the crisp tartness and tangy citrus and spice flavors that have made the variety so popular. Great price, at the equivalent of $6.25 per bottle.",3 L,85,25.0,California,California,Black Box 2009 3 L Pinot Grigio (California),Pinot Grigio,Black Box,2009,"California,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,36.701463,-118.755997,2761,34,13.0,,no_category,not_imported
220,Austria,"Yellow grapefruit peel, crushed white peppercorns and fresh chervil paint a picture of a quintessential Grüner here: flavorsome but not heavy, concentrated but slender, easy to enjoy but never facile. More ripe pear fruit lurks temptingly at the core while that grapefruit theme is utterly convincing and captivating.",Hundspoint,92,16.0,Weinviertel,,Gruber Roschitz 2015 Hundspoint Gruner Veltliner (Weinviertel),Grüner Veltliner,Gruber Röschitz,2015,"Weinviertel,Austria",7.394704769,19.45019365,6.7925617460000005,80.54383606,50.32248083,15.54089694,39.78373,-100.445882,833,48,13.0,750.0,White,Deutsch Family Wine and Spirits
221,France,"A soft, pure fruited wine, this is rounded, full of pear and white peach flavors. The wine is soft, fruity, ready to drink, finishing with light, easy acidity.",,85,,Alsace,Alsace,Jean Becker 2011 Pinot Blanc (Alsace),Pinot Blanc,Jean Becker,2011,"Alsace,Alsace,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,49.127043,6.145731,170,28,12.0,750.0,White,Ideal Wine and Spirits
222,United States of America,"Dark cherry and mocha aromas come with a hint of desiccation. Supple and smooth on the palate, this finishes with a tangy mineral element and some warmth.",,85,22.0,North Carolina,Swan Creek,Raffaldini 2011 Montepulciano (Swan Creek),Montepulciano,Raffaldini,2011,"Swan Creek,North Carolina,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,35.623061,-75.998712,5,27,14.2,750.0,Red,not_imported
223,South Africa,"This blend of 45% Cabernet Franc, 18% Malbec, 17% Cabernet Sauvignon, 13% Merlot and 7% Petit Verdot opens with attractive green, herbal notes of peppercorn, laurel, blackcurrant leaf and plum skin. Smooth at first, with ripe plum and berry flavors on the palate, the fine tannins offer a pronounced yet dusty grip throughout the long, dry finish. It's a well-balanced wine that should continue to gain complexity through 2022.",MR de Compostella,92,85.0,Stellenbosch,,Mvemve Raats 2014 MR de Compostella Red (Stellenbosch),Bordeaux-style Red Blend,Mvemve Raats,2014,"Stellenbosch,South Africa",17.61656057,11.10531998,3.945795088,57.27163942,73.12992854,26.60092026,-33.934444,18.869167,127,69,14.5,750.0,Red,Cape Classics
224,France,"A warm, earthy, rustic style, richly fruity with peaches and sweet juiced fruits. There is good balance of wood, toast, nutmeg and sweet spice. The finale draws a fine line in elegance.",,88,32.0,Burgundy,Savigny-lès-Beaune,Henri de Villamont 2007  Savigny-les-Beaune,Chardonnay,Henri de Villamont,2007,"Savigny-lès-Beaune,Burgundy,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,47.062861,4.818553,265,32,,,no_category,not_imported
225,France,"A full, rich and rounded wine that brings out the concentration from the low yielding old vines. It has rich black cherry and spice flavors that go with the delicious acidity and solid structure. This could be a wine to age, but it's so good now. If you want, drink until 2018.",Vignes de 1939,92,35.0,Beaujolais,Chénas,Pascal Aufranc 2012 Vignes de 1939  (Chenas),Gamay,Pascal Aufranc,2012,"Chénas,Beaujolais,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,46.211933,4.719014,269,52,,,no_category,not_imported
226,United States of America,"A blend of grapes from seven well-known vineyards, this Pinot is made in a widely appealing style. Delicately silky but crisp with acidity, it has flavors of raspberry and cherry jam, cola and mooshu plum sauce, along with some sweet new oak.",,86,30.0,California,Carneros,Schug 2011 Pinot Noir (Carneros),Pinot Noir,Schug,2011,"Carneros,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,35.433993,-119.875774,518,42,13.5,750.0,Red,not_imported
227,Italy,Winemakers Mark Shannon and Elvezia Sbalchiero have crafted a light blend of Fiano and Greco with loads of lemon and lime flavors at the front. The palate is superlean and bright.,,84,10.0,Southern Italy,Puglia,A-Mano 2011 White (Puglia),White Blend,A-Mano,2011,"Puglia,Southern Italy,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,43.502643,11.882753999999998,294,31,12.5,750.0,White,The Wine Group
228,United States of America,"Kudos to winemakers Adam and Dianna Lee for managing to wrest a Syrah this likeable from the difficult 2011 vintage. It's almost worth aging, with a delicious core of molten blackberries, black currants and green tea, and significant tannins, the kind that lock the palate down. And the wine may in fact hold and develop a bit. But the fruit won't outlast the tannins much beyond 2017. Whenever you drink it, give it a few hours in the decanter.",,89,22.0,California,Santa Lucia Highlands,Novy 2011 Syrah (Santa Lucia Highlands),Syrah,Novy,2011,"Santa Lucia Highlands,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.78373,-100.445882,833,79,14.2,750.0,Red,not_imported
229,Italy,"It's amazing how much this wine smells like peppermint. A blend of Cabernet, Merlot and Syrah, this is a distinctive wine that offers playful aromas of clove, cardamom, chocolate and rhubarb behind a solid wall of spearmint. It has tight tannins, a solid structure and fresh acidity.",Ocra,90,40.0,Tuscany,Bolgheri,Guicciardini Strozzi 2005 Ocra  (Bolgheri),Red Blend,Guicciardini Strozzi,2005,"Bolgheri,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,43.234007,10.617933,90,47,,,no_category,not_imported
230,Spain,"Aggressive on the start, this Garnacha smells gritty and rough. Overt oak creates a creamy mouthfeel, while herbal and green berry flavors finish bitter.",Real de Aragón,83,15.0,Northern Spain,Calatayud,Pagos Familia Langa 2012 Real de Aragon Garnacha (Calatayud),Garnacha,Pagos Familia Langa,2012,"Calatayud,Northern Spain,Spain",15.15150141,12.36486107,4.320660018,46.86140963,57.78149558,18.66696235,41.352763,-1.642298,540,24,14.5,750.0,Red,Frontier Wine Imports
231,Chile,"Minty, leathery berry fruit aromas are herbal and foresty. This is flush and solid in feel, with controlled tannins. Roasted, herbal black plum and berry flavors are what you'd expect from Colchagua Valley Carmenère, while this feels meaty and tastes blackened on the finish.",Los Lingues Vineyard,88,20.0,Colchagua Valley,,Casa Silva 2015 Los Lingues Vineyard Carmenere (Colchagua Valley),Carmenère,Casa Silva,2015,"Colchagua Valley,Chile",9.374296779,8.85241245,3.146808532,90.14825167,41.46938646,13.67420221,-34.534176,-71.414537,162,44,14.5,750.0,Red,Vine Connections
232,Italy,"Soft and creamy, this bursts open with bright flower and sweet fruit intensity. It has aromas of stone fruit, jasmine, honeysuckle and passion fruit. All that delicate sweetness is followed by thick, foamy perlage.",,85,13.0,Piedmont,Moscato d'Asti,Paluzzi 2011  Moscato d'Asti,Moscato,Paluzzi,2011,"Moscato d'Asti,Piedmont,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,34,,,no_category,not_imported
233,Italy,"A unique and distinctive style of Vernaccia: The wine offers a thick golden color and opulent notes of almonds, stone fruit, ripe melon and honey. There's style and elegance here and the wine leaves a clean, fresh sensation in the mouth.",Biscondola,89,36.0,Tuscany,Vernaccia di San Gimignano,Poderi del Paradiso 2006 Biscondola  (Vernaccia di San Gimignano),Vernaccia,Poderi del Paradiso,2006,"Vernaccia di San Gimignano,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,41,,,no_category,not_imported
234,United States of America,"This wine opens with a touch of reductive qualities on the nose, allowing the oak to speak loudest. Soon, dark berry and cherry make their presence better felt, with the oak taking a lesser role and the soft, integrated tannins coating the palate in this light-bodied, unfussy effort.",Floodgate Vineyard,88,38.0,California,Russian River Valley,Fogline Vineyards 2012 Floodgate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Fogline Vineyards,2012,"Russian River Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.634525,-122.830851,34,48,12.9,750.0,Red,not_imported
235,Italy,"Plum, graphite, menthol and exotic spice aromas jump out of the glass. The big, round palate delivers dried black cherry, mature blackberry, licorice and vanilla alongside chewy tannins.",Bric Loira,88,25.0,Piedmont,Barbera d'Alba,Cascina Chicco 2012 Bric Loira  (Barbera d'Alba),Barbera,Cascina Chicco,2012,"Barbera d'Alba,Piedmont,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,28,,,no_category,not_imported
236,United States of America,"So incredibly big and meaty, this old-vine Zinfandel lists itself at 15.8% alcohol and is indeed sweet but not jammy.",Epicenter Old Vine Zinfandel,83,20.0,California,Lodi,Mettler Family Vineyards 2008 Epicenter Old Vine Zinfandel Zinfandel (Lodi),Zinfandel,Mettler Family Vineyards,2008,"Lodi,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.097198,-121.38785,1,20,15.8,750.0,Red,not_imported
237,Italy,"Underbrush, French oak, Mediterranean herb, menthol and blackberry aromas unfold on this elegantly structured red. The full-bodied palate offers ripe black cherry, cinnamon, star anise and chopped mint alongside fine-grained tannins. This is still young and needs to develop to its full potential. Drink 2018–2028.",Gran Selezione,93,250.0,Tuscany,Chianti Classico,Isole e Olena 2010 Gran Selezione  (Chianti Classico),Sangiovese,Isole e Olena,2010,"Chianti Classico,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,43.393248,11.308665,350,45,,,no_category,not_imported
238,Spain,"Dusty, clammy, white fruit aromas are generic. This is pulpy in feel with a vague focus. Leesy, pithy citrus flavors are standard and short on personality, while this finishes adequately with a mild citric lift.",,87,17.0,Galicia,Rías Baixas,La Val 2014 Albarino (Rias Baixas),Albariño,La Val,2014,"Rías Baixas,Galicia,Spain",15.15150141,12.36486107,4.320660018,46.86140963,57.78149558,18.66696235,42.402507,-8.808344,28,35,12.0,750.0,White,Polaner Selections
239,Spain,"Aromas of tire rubber, graphite and wet cement are oak-driven and overshadow wine's berry components. A tannic, resiny palate is expected, given the nose. Heavy oak overshadows black-plum flavors, while the finish is oaky, minty and a touch green.",Agnvs de Autor,84,18.0,Northern Spain,Rioja,Valdelana 2012 Agnvs de Autor  (Rioja),Tempranillo Blend,Valdelana,2012,"Rioja,Northern Spain,Spain",15.15150141,12.36486107,4.320660018,46.86140963,57.78149558,18.66696235,42.328553,-2.467492,826,39,,,no_category,not_imported
240,United States of America,"Picture perfect Gewürz, this is crisp and incredibly flavorful, with notes of grapefruits, Asian pears and tropical fruits, exotic spices, wild honeysuckle and vanilla. While the label says it's dry, it's rich in honey and butter flavors.",Dry,87,18.0,California,Central Coast,Claiborne & Churchill 2011 Dry Gewurztraminer (Central Coast),Gewürztraminer,Claiborne & Churchill,2011,"Central Coast,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,-33.31171,151.31206699999996,176,37,,,no_category,not_imported
241,United States of America,"This wine comes from the producer's 100% organic farm, 55 acres of its 356 planted to vines. It shows balance and grace, the grapes having enjoyed extended maceration on their skins, then let to age in mostly stainless steel, and a tiny amount of neutral oak. Light, crisp and simple, it offers a length of melon and stone fruit.",Bell Mountain Estate,89,27.0,California,Alexander Valley,Medlock Ames 2015 Bell Mountain Estate Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,Medlock Ames,2015,"Alexander Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.469459,-99.55317,642,59,14.1,750.0,White,not_imported
242,South Africa,"Black berry, raspberry and cassis abound on the bouquet of this wine, lifted by superattractive aromas of fudgy brownie. The fruit transitions completely to the full palate, with a touch of peppery spice staying through the close. Drink now.",Grand Vin de Glenelly,88,25.0,Western Cape,,Glenelly 2007 Grand Vin de Glenelly Red (Western Cape),Red Blend,Glenelly,2007,"Western Cape,South Africa",17.61656057,11.10531998,3.945795088,57.27163942,73.12992854,26.60092026,-33.546977000000005,20.72753,636,39,14.0,750.0,Red,Cape Classics
243,France,"The high proportion of Sémillon in the blend gives the wine an extra richness. That rounds out the more herbaceous character and brings in ripe peach and kiwi flavors. It's already a lively, drinkable wine, but should only improve over another few months.",,89,18.0,Bordeaux,Graves,Chateau l'Avocat 2010  Graves,Bordeaux-style White Blend,Château l'Avocat,2010,"Graves,Bordeaux,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,45.650005,-0.106077,22,43,,,no_category,not_imported
244,United States of America,"A little tough and gritty in acids and some uneven, green minty tannins, but there's a lot of cherry and raspberry flavor, and the finish is silky and long. Earns an extra point for the depth of fruit. Drink now.",Reserve,87,30.0,California,Los Carneros,Martin Ray 2009 Reserve Pinot Noir (Los Carneros),Pinot Noir,Martin Ray,2009,"Los Carneros,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,36.828516,-4.466318,503,40,14.2,750.0,Red,not_imported
245,France,"This is a rich wine made to be drunk young. It has spice, a smoky-bacon flavor and warm-hearted red plum and damson fruitiness. The wood aging shows through in hints of toast. The wine is ready now.",Esquisse,87,16.0,Southwest France,Gaillac,Domaine Rotier 2015 Esquisse Red (Gaillac),Red Blend,Domaine Rotier,2015,"Gaillac,Southwest France,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,43.901677,1.896794,148,37,13.5,750.0,Red,OZ Wine Company
